subject,predicate,object
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617755
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617760
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617768
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617773
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/210600
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/130080
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/201000
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/130060
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/233400
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/135500
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/180849
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/601390
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/609192
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/277600
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/130070
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/160500
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/612199
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617904
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617988
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/614932
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618184
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301014
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618050
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618124
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618155
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618167
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618205
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618218
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618223
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618234
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618239
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618241
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618244
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618268
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618291
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618298
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300672
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/615485
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/608358
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616354
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/615042
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/614018
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301022
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/601680
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/611890
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618316
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618323
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618332
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618336
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618362
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618363
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618379
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618395
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618404
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618419
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618430
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618436
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618440
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618443
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618460
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618469
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618484
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618493
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618494
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618523
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/213000
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618009
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618524
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618547
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618548
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618577
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618590
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618608
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618652
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618654
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618659
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618672
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618709
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618721
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618731
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618736
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/219150
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300958
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301039
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301041
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301044
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/614255
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616863
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618741
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618770
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618774
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618793
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618804
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618811
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618823
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618825
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618845
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618870
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618890
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618906
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618912
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618916
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/308205
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/268310
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/613675
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/500013
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618947
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619004
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619005
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619013
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619026
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619033
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619042
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619055
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619059
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619071
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619090
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619091
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619092
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619099
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619103
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619110
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619124
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619125
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619131
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619149
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619325
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619345
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/184260
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301058
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619178
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619179
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619184
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619189
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619216
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619227
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619228
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619260
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619269
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619273
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619297
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619303
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619306
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619312
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619317
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619334
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619383
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619389
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619420
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619428
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619435
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619451
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619461
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619465
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619472
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619482
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619504
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619518
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619519
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619525
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619527
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619548
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619566
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619574
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619576
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619595
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619647
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619648
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619651
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619656
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619687
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619698
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619701
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619714
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617669
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616539
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616276
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616688
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616719
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/615547
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/254940
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616994
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619720
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619721
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619735
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619738
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619750
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619752
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619777
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619795
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619797
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619825
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619833
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619854
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619873
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619880
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619941
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619951
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619959
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/213980
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301091
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619970
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620021
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620023
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620066
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620068
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620073
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620083
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620155
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620161
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620200
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619950
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301111
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/609284
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620224
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620246
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620265
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620278
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620310
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620351
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620386
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620389
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620428
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620445
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620450
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620460
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620461
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620465
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620489
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620494
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620502
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620511
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620512
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620515
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620542
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620565
http://purl.bioontology.org/ontology/OMIM/MTHU000036,manifestation_of,http://purl.bioontology.org/ontology/OMIM/620663
